publisher_name,journal_name,date_stamp,is_hybrid,issn,apc
Self Owned - Non-Profit Society,HERPETOLOGICAL CONSERVATION AND BIOLOGY,2013-01-01,False,1931-7603,0
J-Stage,NEUROLOGIA MEDICO-CHIRURGICA,2013-01-01,False,1349-8029,0
JAPAN NEUROSURGICAL SOC,NEUROLOGIA MEDICO-CHIRURGICA,2013-01-01,False,1349-8029,0
Self Owned - Non-Profit Society,IBERICA,2013-01-01,False,1886-7995,0
CROP SCIENCE SOC JAPAN,PLANT PRODUCTION SCIENCE,2013-01-01,False,1349-1008,1750
Polish Academy of Sciences,International Agrophysics,2013-01-01,False,0236-8722,0
Self Owned - Non-Profit Society,REVIEWS ON ADVANCED MATERIALS SCIENCE,2013-01-01,False,1605-8127,0
UNIV TORONTO PRESS INC,CANADIAN JOURNAL OF SOCIOLOGY-CAHIERS CANADIENS DE SOCIOLOGIE,2013-01-01,False,1710-1123,0
Self Owned - Non-Profit Society,Journal of Applied Oral Science,2013-01-01,False,1678-7765,0
Polish Academy of Sciences,ARCHIVES OF MECHANICS,2013-01-01,False,0373-2029,0
MOUNTAIN RESEARCH AND DEVELOPMENT,MOUNTAIN RESEARCH AND DEVELOPMENT,2013-01-01,False,1994-7151,0
UNIV WASHINGTON SCHOOL OF LAW,WASHINGTON LAW REVIEW,2013-01-01,False,0043-0617,0
JAPAN SOC VET SCI,JOURNAL OF VETERINARY MEDICAL SCIENCE,2013-01-01,False,1347-7439,2547
SPRINGER,JOURNAL OF ASTROPHYSICS AND ASTRONOMY,2013-01-01,False,0973-7758,0
University of Zagreb,ACTA BOTANICA CROATICA,2013-01-01,False,0365-0588,0
Vienna University of Technology,INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS,2013-01-01,False,1729-8806,0
Self Owned - Non-Profit Society,NUCLEAR TECHNOLOGY & RADIATION PROTECTION,2013-01-01,False,1452-8185,0
Sociedade Brasileira de Medicina Tropical,Revista da Sociedade Brasileira de Medicina Tropical,2013-01-01,False,1678-9849,0
INFORMA HEALTHCARE,UPSALA JOURNAL OF MEDICAL SCIENCES,2013-01-01,False,2000-1967,0
Self Owned - Non-Profit Society,SPANISH JOURNAL OF AGRICULTURAL RESEARCH,2013-01-01,False,2171-9292,0
Hindawi,MATHEMATICAL PROBLEMS IN ENGINEERING,2013-01-01,False,1563-5147,1200
SPRINGER,NEOTROPICAL ENTOMOLOGY,2013-01-01,False,1678-8052,0
SciELO,CIENCIA & SAUDE COLETIVA,2013-01-01,False,1678-4561,0
Self Owned - Non-Profit Society,JOURNAL OF PESTICIDE SCIENCE,2013-01-01,False,1349-0923,1450
ELECTROCHEMICAL SOC JAPAN,ELECTROCHEMISTRY,2013-01-01,False,2186-2451,1685
Ceramic Society of Japan,JOURNAL OF THE CERAMIC SOCIETY OF JAPAN,2013-01-01,False,1882-1022,1430
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY,2013-01-01,False,0975-1009,0
Academia Sinica,Botanical Studies,2013-01-01,False,1817-406x,0
Medknow Publications,INDIAN JOURNAL OF PATHOLOGY AND MICROBIOLOGY,2013-01-01,False,0377-4929,0
Self Owned - Non-Profit Society,Asian Pacific Journal of Cancer Prevention,2013-01-01,False,1513-7368,0
INST AGRICULTURAL FOOD INFORMATION,VETERINARNI MEDICINA,2013-01-01,False,0375-8427,0
Self Owned - Non-Profit Society,NEUROLOGY ASIA,2013-01-01,False,1823-6138,0
SOC BRASIL GENETICA,GENETICS AND MOLECULAR BIOLOGY,2013-01-01,False,0100-8455,0
Medknow Publications,ANNALS OF INDIAN ACADEMY OF NEUROLOGY,2013-01-01,False,0972-2327,0
VIA MEDICA,FOLIA NEUROPATHOLOGICA,2013-01-01,False,1509-572x,0
SCIENTIFIC TECHNICAL RESEARCH COUNCIL TURKEY-TUBITAK,TURKISH JOURNAL OF CHEMISTRY,2013-01-01,False,1303-6130,0
OKAYAMA UNIV MED SCHOOL,ACTA MEDICA OKAYAMA,2013-01-01,False,0386-300X,1265
Self Owned - Non-Profit Society,INTERNATIONAL JOURNAL OF CONFLICT AND VIOLENCE,2013-01-01,False,1864-1385,0
INST HISTOL EMBRIOL-CONICET,BIOCELL,2013-01-01,False,1667-5746,750
Self Owned - Non-Profit Society,ZOOSYSTEMA,2013-01-01,False,1280-9551,0
VERSITA,MEASUREMENT SCIENCE REVIEW,2013-01-01,False,1335-8871,0
K FAISAL SPEC HOSP RES CENTRE,ANNALS OF SAUDI MEDICINE,2013-01-01,False,0256-4947,0
SPRINGER,JOURNAL OF UNIVERSAL COMPUTER SCIENCE,2013-01-01,False,0948-6968,0
Polish Academy of Sciences,ANIMAL SCIENCE PAPERS AND REPORTS,2013-01-01,False,0137-1649,0
MDPI,Nutrients,2013-01-01,False,2072-6643,1071
Self Owned - Non-Profit Society,TROPICAL JOURNAL OF PHARMACEUTICAL RESEARCH,2013-01-01,False,1596-9827,0
Self Owned - Non-Profit Society,Journal of Mining and Metallurgy Section B-Metallurgy,2013-01-01,False,2217-7175,0
Self Owned - Non-Profit Society,Journal of the Brazilian Society of Mechanical Sciences and Engineering,2013-01-01,False,1806-3691,0
Self Owned - Unknown Profit Status,KOREAN JOURNAL OF PHYSIOLOGY & PHARMACOLOGY,2013-01-01,False,2093-3827,5475
Sociedade Brasileira de Microbiologia,BRAZILIAN JOURNAL OF MICROBIOLOGY,2013-01-01,False,1678-4405,0
CENTRO CIENCIAS ATMOSFERA UNAM,ATMOSFERA,2013-01-01,False,0187-6236,0
Self Owned - Non-Profit Society,PLANT SOIL AND ENVIRONMENT,2013-01-01,False,1214-1178,0
Self Owned - Non-Profit Society,CIENCIAS MARINAS,2013-01-01,False,0185-3880,250
Self Owned - Non-Profit Society,Turkish Journal of Agriculture and Forestry,2013-01-01,False,1303-6173,0
HUNGARIAN NATURAL HISTORY MUSEUM,ACTA ZOOLOGICA ACADEMIAE SCIENTIARUM HUNGARICAE,2013-01-01,False,1217-8837,225
Self Owned - Non-Profit Society,Acta Cirurgica Brasileira,2013-01-01,False,1678-2674,0
Self Owned - Non-Profit Society,Radioengineering,2013-01-01,False,1210-2512,771
Polish Academy of Sciences,Bulletin of the Polish Academy of Sciences-Technical Sciences,2013-01-01,False,0239-7528,0
Hindawi,INTERNATIONAL JOURNAL OF ANTENNAS AND PROPAGATION,2013-01-01,False,1687-5877,1200
National Institute of Science Communication and Information Resources,INDIAN JOURNAL OF BIOTECHNOLOGY,2013-01-01,False,0972-5849,0
SPRINGER,JOURNAL OF MATHEMATICAL PHYSICS ANALYSIS GEOMETRY,2013-01-01,False,1817-5805,0
SPRINGER,BRAZILIAN JOURNAL OF PHYSICS,2013-01-01,False,0103-9733,0
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF BIOCHEMISTRY & BIOPHYSICS,2013-01-01,False,0975-0959,0
Self Owned - Non-Profit Society,Chalcogenide Letters,2013-01-01,False,1584-8663,210
UNIV BUFFALO STATE UNIV NEW YORK,BUFFALO LAW REVIEW,2013-01-01,False,0023-9356,0
Self Owned - Non-Profit Society,HYLE,2013-01-01,False,1433-5158,0
KoBSON,COMPUTER SCIENCE AND INFORMATION SYSTEMS,2013-01-01,False,1820-0214,0
Self Owned - Non-Profit Society,REVISTA DE BIOLOGIA MARINA Y OCEANOGRAFIA,2013-01-01,False,0718-1957,300
J-Stage,JOURNAL OF TOXICOLOGIC PATHOLOGY,2013-01-01,False,1881-915X,1325
INST AGRICULTURAL FOOD INFORMATION,CZECH JOURNAL OF ANIMAL SCIENCE,2013-01-01,False,1212-1819,0
Self Owned - Non-Profit Society,Journal of Biological Research-Thessaloniki,2013-01-01,False,1790-045X,660
SPRINGER,PRAMANA-JOURNAL OF PHYSICS,2013-01-01,False,0973-7111,0
University published non-profit,APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,2013-01-01,False,1785-0037,0
University published non-profit,ROMANIAN JOURNAL OF MORPHOLOGY AND EMBRYOLOGY,2013-01-01,False,2066-8279,0
Self Owned - Non-Profit Society,Revista de Ciencia Politica,2013-01-01,False,0718-090X,0
Tehran University of Medical Sciences (TUMS) Publications,IRANIAN JOURNAL OF ENVIRONMENTAL HEALTH SCIENCE & ENGINEERING,2013-01-01,False,1735-2746,0
INST AFRIKA-KUNDE,Afrika Spectrum,2013-01-01,False,1868-6869,0
Self Owned - Non-Profit Society,ONDERSTEPOORT JOURNAL OF VETERINARY RESEARCH,2013-01-01,False,2219-0635,0
JAPAN PETROLEUM INST,JOURNAL OF THE JAPAN PETROLEUM INSTITUTE,2013-01-01,False,1349-273X,0
SciELO,Mana-Estudos de Antropologia Social,2013-01-01,False,1678-4944,0
Self Owned - Non-Profit Society,BRAZILIAN JOURNAL OF OCEANOGRAPHY,2013-01-01,False,1982-436X,0
SciELO,REVISTA BRASILEIRA DE CIRURGIA CARDIOVASCULAR,2013-01-01,False,1678-9741,0
Self Owned - Non-Profit Society,North-Western Journal of Zoology,2013-01-01,False,1843-5629,0
SERBIAN CHEMICAL SOC,JOURNAL OF THE SERBIAN CHEMICAL SOCIETY,2013-01-01,False,1820-7421,0
EDP Sciences,Knowledge and Management of Aquatic Ecosystems,2013-01-01,False,1961-9502,0
Self Owned - Non-Profit Society,Journal of Laser Micro Nanoengineering,2013-01-01,False,1880-0688,0
Self Owned - Non-Profit Society,Thermal Science,2013-01-01,False,0354-9836,0
Self Owned - Non-Profit Society,Latin American Journal of Solids and Structures,2013-01-01,False,1679-7825,0
Self Owned - Non-Profit Society,Plant Omics,2013-01-01,False,1836-3644,450
Self Owned - Non-Profit Society,Psicologica,2013-01-01,False,1576-8597,0
Self Owned - Non-Profit Society,TURKISH JOURNAL OF FISHERIES AND AQUATIC SCIENCES,2013-01-01,False,1303-2712,0
Self Owned - Non-Profit Society,CHINESE JOURNAL OF PHYSICS,2013-01-01,False,1741-3540,0
KOREAN CHEMICAL SOC,BULLETIN OF THE KOREAN CHEMICAL SOCIETY,2013-01-01,False,1229-5949,0
"Veterinary Solutions, LLC",International Journal of Applied Research in Veterinary Medicine,2013-01-01,False,1559-470X,6000
KoBSON,CHEMICAL INDUSTRY & CHEMICAL ENGINEERING QUARTERLY,2013-01-01,False,1451-9372,0
Self Owned - Unknown Profit Status,BANGLADESH JOURNAL OF PHARMACOLOGY,2013-01-01,False,1991-0088,0
Hindawi,International Journal of Distributed Sensor Networks,2013-01-01,False,1550-1477,1200
Self Owned - Non-Profit Society,REVISTA BRASILEIRA DE ENTOMOLOGIA,2013-01-01,False,1806-9665,0
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF CHEMISTRY SECTION A-INORGANIC BIO-INORGANIC PHYSICAL THEORETIC,2013-01-01,False,0376-4710,0
Self Owned - Non-Profit Society,HYSTRIX-Italian Journal of Mammalogy,2013-01-01,False,1825-5272,0
Polish Academy of Sciences,Dendrobiology,2013-01-01,False,1641-1307,0
Self Owned - Non-Profit Society,CZECH JOURNAL OF FOOD SCIENCES,2013-01-01,False,1212-1800,0
Self Owned - Non-Profit Society,CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY,2013-01-01,False,0352-9568,0
Self Owned - Non-Profit Society,Turk Psikiyatri Dergisi,2013-01-01,False,1300-2163,0
Self Owned - Non-Profit Society,Macedonian Journal of Chemistry and Chemical engineering,2013-01-01,False,1857-5625,0
SCIENTIFIC TECHNICAL RESEARCH COUNCIL TURKEY-TUBITAK,TURKISH JOURNAL OF ELECTRICAL ENGINEERING AND COMPUTER SCIENCES,2013-01-01,False,1303-6203,0
Sociedade Brasileira de Ci��ncia do Solo,REVISTA BRASILEIRA DE CIENCIA DO SOLO,2013-01-01,False,1806-9657,0
EUROPEAN POLYMER FEDERATION,E-POLYMERS,2013-01-01,False,1618-7229,0
IEICE,IEICE Electronics Express,2013-01-01,False,1349-2543,1080
NATL INST SCIENCE COMMUNICATION,JOURNAL OF SCIENTIFIC & INDUSTRIAL RESEARCH,2013-01-01,False,2223-2559,0
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF CHEMISTRY SECTION B-ORGANIC CHEMISTRY INCLUDING MEDICINAL CHEM,2013-01-01,False,0975-0983,0
Self Owned - Non-Profit Society,ADANSONIA,2013-01-01,False,1280-8571,0
Self Owned - Non-Profit Society,Revista Brasileira de Fruticultura,2013-01-01,False,1806-9967,0
Self Owned - Non-Profit Society,Bangladesh Journal of Plant Taxonomy,2013-01-01,False,1028-2092,0
Self Owned - Non-Profit Society,Crop Breeding and Applied Biotechnology,2013-01-01,False,1984-7033,0
Tehran University of Medical Sciences (TUMS) Publications,IRANIAN JOURNAL OF PARASITOLOGY,2013-01-01,False,2008-238x,0
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF PURE & APPLIED PHYSICS,2013-01-01,False,0975-1041,0
Self Owned - Non-Profit Society,European Integration Online Papers-EIOP,2013-01-01,False,1027-5193,0
Self Owned - Non-Profit Society,PACHYDERM,2013-01-01,False,1026-2881,0
Hindawi,Journal of Analytical Methods in Chemistry,2013-01-01,False,1464-5068,1200
SOCIEDAD CHILENA DE QUIMICA,JOURNAL OF THE CHILEAN CHEMICAL SOCIETY,2013-01-01,False,0717-9707,0
INST CHEMICAL FIBRES,FIBRES & TEXTILES IN EASTERN EUROPE,2013-01-01,False,1230-3666,1188
VERSITA,RADIOLOGY AND ONCOLOGY,2013-01-01,False,1581-3207,0
MED ASSOC S AFRICA,SOUTH AFRICAN JOURNAL OF SURGERY,2013-01-01,False,2078-5151,0
Medknow Publications,INDIAN JOURNAL OF ORTHOPAEDICS,2013-01-01,False,0019-5413,0
Sociedade Brasileira de Fitopatologia,TROPICAL PLANT PATHOLOGY,2013-01-01,False,1983-2052,0
Self Owned - Non-Profit Society,IHERINGIA SERIE ZOOLOGIA,2013-01-01,False,1678-4766,0
University published non-profit,ENGINEERING APPLICATIONS OF COMPUTATIONAL FLUID MECHANICS,2013-01-01,False,1997-003X,0
FACULTY SOCIAL SCIENCES CHARLES UNIV,FINANCE A UVER-CZECH JOURNAL OF ECONOMICS AND FINANCE,2013-01-01,False,0015-1920,0
Tehran University of Medical Sciences (TUMS) Publications,DARU-JOURNAL OF FACULTY OF PHARMACY,2013-01-01,False,2008-2231,0
Self Owned - Mid Sized - Unknown Profit Status,LATIN AMERICAN APPLIED RESEARCH,2013-01-01,False,1851-8796,0
Polish Academy of Sciences,ACTA PHYSICA POLONICA A,2013-01-01,False,1509-5770,0
VERSITA,POLISH JOURNAL OF CHEMICAL TECHNOLOGY,2013-01-01,False,1899-4741,0
Self Owned - Non-Profit Society,English Teaching-Practice and Critique,2013-01-01,False,1175-8708,0
TECHNICAL UNIV WROCLAW,OPTICA APPLICATA,2013-01-01,False,1899-7015,0
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF MARINE SCIENCES,2013-01-01,False,0975-1033,0
Self Owned - Non-Profit Society,Iranian Journal of Pharmaceutical Research,2013-01-01,False,1735-0328,0
Self Owned - Non-Profit Society,Australian Journal of Crop Science,2013-01-01,False,1835-2707,332
Self Owned - Non-Profit Society,AGROCIENCIA,2013-01-01,False,1405-3195,0
Self Owned - Non-Profit Society,Bosnian Journal of Basic Medical Sciences,2013-01-01,False,1840-4812,396
SOUTH AFRICAN JOURNAL OF ANIMAL SCIENCES,SOUTH AFRICAN JOURNAL OF ANIMAL SCIENCE,2013-01-01,False,0222-4062,375
Self Owned - Non-Profit Society,Horticultura Brasileira,2013-01-01,False,1806-9991,0
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF CHEMICAL TECHNOLOGY,2013-01-01,False,0975-0991,0
PAKISTAN BOTANICAL SOC,PAKISTAN JOURNAL OF BOTANY,2013-01-01,False,0556-3321,800
SCIENTIFIC TECHNICAL RESEARCH COUNCIL TURKEY-TUBITAK,TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES,2013-01-01,False,1303-6181,0
EDITURA ACADEMIEI ROMANE,Romanian Journal of Physics,2013-01-01,False,1221-146X,0
Self Owned - Non-Profit Society,Journal of Hydrology and Hydromechanics,2013-01-01,False,1946-0163,525
Self Owned - Non-Profit Society,Magallania,2013-01-01,False,0718-2244,0
INST ELECTRONICS TELECOMMUNICATION ENGINEERS,IETE TECHNICAL REVIEW,2013-01-01,False,0974-5971,0
KASSEL UNIV PRESS GMBH,JOURNAL OF AGRICULTURE AND RURAL DEVELOPMENT IN THE TROPICS AND SUBTROPICS,2013-01-01,False,1612-9830,0
Universidad de Zaragoza,Revista de Economia Aplicada,2013-01-01,False,1133-455X,0
UNIV WEST INDIES FACULTY MEDICAL SCIENCES,WEST INDIAN MEDICAL JOURNAL,2013-01-01,False,0368-1238,0
Self Owned - Non-Profit Society,International Journal of Computers Communications & Control,2013-01-01,False,1841-9836,0
Self Owned - Non-Profit Society,Archives of Biological Sciences,2013-01-01,False,1821-4339,0
Self Owned - Non-Profit Society,Journal of the South African Institution of Civil Engineering,2013-01-01,False,1021-2019,0
Self Owned - Non-Profit Society,Acta Clinica Croatica,2013-01-01,False,1333-9451,0
Self Owned - Non-Profit Society,Biochemia Medica,2013-01-01,False,1330-0962,0
Universidad Nacional de Colombia,Earth Sciences Research Journal,2013-01-01,False,1794-6190,0
Sociedad Latinoamericana de Fitoqu���mica,BOLETIN LATINOAMERICANO Y DEL CARIBE DE PLANTAS MEDICINALES Y AROMATICAS,2013-01-01,False,0717-7917,0
Self Owned - Non-Profit Society,GINEKOLOGIA POLSKA,2013-01-01,False,0017-0011,0
Self Owned - Non-Profit Society,Italian Journal of Animal Science,2013-01-01,False,1828-051X,793
Medwell,Journal of Animal and Veterinary Advances,2013-01-01,False,1993-601X,0
Self Owned - Non-Profit Society,Archives of Medical Science,2013-01-01,False,1896-9151,396
Self Owned - Non-Profit Society,JOURNAL OF RESEARCH AND PRACTICE IN INFORMATION TECHNOLOGY,2013-01-01,False,1443-458X,0
Self Owned - Non-Profit Society,JOURNAL OF VENOMOUS ANIMALS AND TOXINS INCLUDING TROPICAL DISEASES,2013-01-01,False,1678-9199,0
International Institute for the Science of Sintering,SCIENCE OF SINTERING,2013-01-01,False,0350-820X,0
DEFENCE SCIENTIFIC INFORMATION DOCUMENTATION CENTRE,DEFENCE SCIENCE JOURNAL,2013-01-01,False,0976-464X,0
SciELO,INTERNATIONAL JOURNAL OF MORPHOLOGY,2013-01-01,False,0717-9502,0
Self Owned - Non-Profit Society,ARQUIVO BRASILEIRO DE MEDICINA VETERINARIA E ZOOTECNIA,2013-01-01,False,1678-4162,1230
Polish Academy of Sciences,ARCHIVES OF METALLURGY AND MATERIALS,2013-01-01,False,1733-3490,0
Medknow Publications,JOURNAL OF CYTOLOGY,2013-01-01,False,0970-9371,0
Self Owned - Non-Profit Society,Turkish Journal of Biochemistry-Turk Biyokimya Dergisi,2013-01-01,False,0250-4685,0
Self Owned - Non-Profit Society,Journal of Physical Therapy Science,2013-01-01,False,0915-5287,3125
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF ENGINEERING AND MATERIALS SCIENCES,2013-01-01,False,0975-1017,0
SCIENTIFIC TECHNICAL RESEARCH COUNCIL TURKEY-TUBITAK,Turkish Journal Of Medical Sciences,2013-01-01,False,1303-6165,0
Self Owned - Non-Profit Society,Maejo International Journal of Science and Technology,2013-01-01,False,1905-7873,0
SCIENCE CHINA PRESS,JOURNAL OF INORGANIC MATERIALS,2013-01-01,False,1000-324X,0
Self Owned - Non-Profit Society,Iranian Journal of Reproductive Medicine,2013-01-01,False,1680-6433,0
University published non-profit,Advances in Electrical and Computer Engineering,2013-01-01,False,1844-7600,495
Self Owned - Non-Profit Society,Romanian Biotechnological Letters,2013-01-01,False,1224-5984,66
SciELO,Psicologia-Reflexao e Critica,2013-01-01,False,1678-7153,0
Self Owned - For-Profit,Signa Vitae,2013-01-01,False,1845-206X,0
Self Owned - Non-Profit Society,JOURNAL OF INTELLECTUAL PROPERTY RIGHTS,2013-01-01,False,0975-1076,0
Self Owned - Non-Profit Society,KLINIK PSIKOFARMAKOLOJI BULTENI-BULLETIN OF CLINICAL PSYCHOPHARMACOLOGY,2013-01-01,False,1302-9657,0
Self Owned - Non-Profit Society,Iranian Red Crescent Medical Journal,2013-01-01,False,2074-1812,0
Self Owned - Non-Profit Society,Acta Geographica Slovenica-Geografski Zbornik,2013-01-01,False,1581-8314,0
Tehran University of Medical Sciences (TUMS) Publications,Iranian Journal of Pediatrics,2013-01-01,False,2008-2150,0
Bentham,Acta Montanistica Slovaca,2013-01-01,False,1335-1788,0
Universidad Nacional Aut���noma de M�_xico,Investigacion Economica,2013-01-01,False,0185-1667,0
INST SPORT,BIOLOGY OF SPORT,2013-01-01,False,2083-1862,210
SciELO,Revista Brasileira de Politica Internacional,2013-01-01,False,1983-3121,0
Self Owned - Unknown Profit Status,Comunicar,2013-01-01,False,1988-3293,0
SciELO,REVISTA BRASILEIRA DE OFTALMOLOGIA,2013-01-01,False,1982-8551,0
Self Owned - Non-Profit Society,Wspolczesna Onkologia-Contemporary Oncology,2013-01-01,False,1897-4309,0
"HUNTER COLLEGE-CUNY, CENTER PUERTO RICAN STUDIES",CENTRO JOURNAL,2013-01-01,False,1538-6279,0
publisher_name,journal_name,date_stamp,is_hybrid,issn,apc
Hindawi,Abstract and Applied Analysis,2016-08-11,False,1687-0409,750
Hindawi,Advances in Acoustics and Vibration,2016-08-11,False,1687-627X,1000
Hindawi,Advances in Artificial Intelligence,2016-08-11,False,1687-7489,600
Hindawi,Advances in Astronomy,2016-08-11,False,1687-7977,1250
Hindawi,Advances in Biology,2016-08-11,False,2314-7563,750
Hindawi,Advances in Chemistry,2016-08-11,False,2314-7571,750
Hindawi,Advances in Decision Sciences,2016-08-11,False,2090-3367,750
Hindawi,Advances in Fuzzy Systems,2016-08-11,False,1687-711X,1000
Hindawi,Advances in Materials Science and Engineering,2016-08-11,False,1687-8442,2000
Hindawi,Advances in Medicine,2016-08-11,False,2314-758X,750
Hindawi,Advances in Multimedia,2016-08-11,False,1687-5699,1000
Hindawi,Advances in Nursing,2016-08-11,False,2314-7725,600
Hindawi,Advances in Optical Technologies,2016-08-11,False,1687-6407,750
Hindawi,Advances in Orthopedics,2016-08-11,False,2090-3472,1000
Hindawi,Advances in Physical Chemistry,2016-08-11,False,1687-7993,1000
Hindawi,Advances in Preventive Medicine,2016-08-11,False,2090-3499,750
Hindawi,Advances in Public Health,2016-08-11,False,2314-7784,750
Hindawi,Advances in Tribology,2016-08-11,False,1687-5923,1000
Hindawi,Advances in Virology,2016-08-11,False,1687-8647,1000
Hindawi,AIDS Research and Treatment,2016-08-11,False,2090-1259,1000
Hindawi,Analytical Cellular Pathology,2016-08-11,False,2210-7185,1250
Hindawi,Anemia,2016-08-11,False,2090-1275,1000
Hindawi,Applied and Environmental Soil Science,2016-08-11,False,1687-7675,750
Hindawi,Applied Computational Intelligence and Soft Computing,2016-08-11,False,1687-9732,1000
Hindawi,Arthritis,2016-08-11,False,2090-1992,1000
Hindawi,Autoimmune Diseases,2016-08-11,False,2090-0430,1000
Hindawi,Biochemistry Research International,2016-08-11,False,2090-2255,1250
Hindawi,BioMed Research International,2016-08-11,False,2314-6141,2000
Hindawi,Bone Marrow Research,2016-08-11,False,2090-3006,1000
Hindawi,Canadian Journal of Infectious Diseases and Medical Microbiology,2016-08-11,False,1918-1493,1750
Hindawi,Cardiology Research and Practice,2016-08-11,False,2090-0597,1250
Hindawi,Case Reports in Anesthesiology,2016-08-11,False,2090-6390,400
Hindawi,Case Reports in Critical Care,2016-08-11,False,2090-6439,400
Hindawi,Case Reports in Dermatological Medicine,2016-08-11,False,2090-6471,400
Hindawi,Case Reports in Endocrinology,2016-08-11,False,2090-651X,500
Hindawi,Case Reports in Genetics,2016-08-11,False,2090-6552,400
Hindawi,Case Reports in Hepatology,2016-08-11,False,2090-6595,400
Hindawi,Case Reports in Infectious Diseases,2016-08-11,False,2090-6633,400
Hindawi,Case Reports in Nephrology,2016-08-11,False,2090-665X,400
Hindawi,Case Reports in Obstetrics and Gynecology,2016-08-11,False,2090-6692,400
Hindawi,Case Reports in Ophthalmological Medicine,2016-08-11,False,2090-6730,400
Hindawi,Case Reports in Otolaryngology,2016-08-11,False,2090-6773,400
Hindawi,Case Reports in Pediatrics,2016-08-11,False,2090-6811,400
Hindawi,Case Reports in Pulmonology,2016-08-11,False,2090-6854,400
Hindawi,Case Reports in Rheumatology,2016-08-11,False,2090-6897,400
Hindawi,Case Reports in Transplantation,2016-08-11,False,2090-6951,400
Hindawi,Case Reports in Vascular Medicine,2016-08-11,False,2090-6994,400
Hindawi,Chemotherapy Research and Practice,2016-08-11,False,2090-2115,800
Hindawi,Chinese Journal of Mathematics,2016-08-11,False,2314-8071,600
Hindawi,Chromatography Research International,2016-08-11,False,2090-3510,600
Hindawi,Computational and Mathematical Methods in Medicine,2016-08-11,False,1748-6718,1750
Hindawi,Computational Intelligence and Neuroscience,2016-08-11,False,1687-5273,2000
Hindawi,Critical Care Research and Practice,2016-08-11,False,2090-1313,1000
Hindawi,Dataset Papers in Science,2016-08-11,False,2314-8497,500
Hindawi,Dermatology Research and Practice,2016-08-11,False,1687-6113,1000
Hindawi,Discrete Dynamics in Nature and Society,2016-08-11,False,1607-887X,2000
Hindawi,Economics Research International,2016-08-11,False,2090-2131,500
Hindawi,Emergency Medicine International,2016-08-11,False,2090-2859,1000
Hindawi,Epidemiology Research International,2016-08-11,False,2090-2980,600
Hindawi,Evidence-Based Complementary and Alternative Medicine,2016-08-11,False,1741-4288,2250
Hindawi,Gastroenterology Research and Practice,2016-08-11,False,1687-630X,2000
Hindawi,Geofluids,2016-08-11,False,1468-8123,1500
Hindawi,HPB Surgery,2016-08-11,False,1607-8462,750
Hindawi,Infectious Diseases in Obstetrics and Gynecology,2016-08-11,False,1098-0997,750
Hindawi,Interdisciplinary Perspectives on Infectious Diseases,2016-08-11,False,1687-7098,750
Hindawi,International Journal of Agronomy,2016-08-11,False,1687-8167,1250
Hindawi,International Journal of Analysis,2016-08-11,False,2314-4998,1000
Hindawi,International Journal of Antennas and Propagation,2016-08-11,False,1687-5877,1750
Hindawi,International Journal of Bacteriology,2016-08-11,False,2314-596X,800
Hindawi,International Journal of Biomaterials,2016-08-11,False,1687-8795,1000
Hindawi,International Journal of Cell Biology,2016-08-11,False,1687-8884,750
Hindawi,International Journal of Chronic Diseases,2016-08-11,False,2314-5749,750
Hindawi,International Journal of Differential Equations,2016-08-11,False,1687-9651,1000
Hindawi,International Journal of Distributed Sensor Networks,2016-08-11,False,1550-1477,2000
Hindawi,International Journal of Electrochemistry,2016-08-11,False,2090-3537,1000
Hindawi,International Journal of Engineering Mathematics,2016-08-11,False,2314-6109,750
Hindawi,International Journal of Family Medicine,2016-08-11,False,2090-2050,750
Hindawi,International Journal of Forestry Research,2016-08-11,False,1687-9376,750
Hindawi,International Journal of Geophysics,2016-08-11,False,1687-8868,1000
Hindawi,International Journal of Hypertension,2016-08-11,False,2090-0392,1000
Hindawi,International Journal of Inorganic Chemistry,2016-08-11,False,2090-2034,600
Hindawi,International Journal of Mathematics and Mathematical Sciences,2016-08-11,False,1687-0425,750
Hindawi,International Journal of Metals,2016-08-11,False,2314-680X,600
Hindawi,International Journal of Microwave Science and Technology,2016-08-11,False,1687-5834,750
Hindawi,International Journal of Navigation and Observation,2016-08-11,False,1687-6008,600
Hindawi,International Journal of Optics,2016-08-11,False,1687-9392,1000
Hindawi,International Journal of Peptides,2016-08-11,False,1687-9775,800
Hindawi,International Journal of Plant Genomics,2016-08-11,False,1687-5389,800
Hindawi,International Journal of Population Research,2016-08-11,False,2090-4037,750
Hindawi,International Journal of Reconfigurable Computing,2016-08-11,False,1687-7209,1000
