pub_name,journal_name,date,journal_type,issn,apc
Elsevier,Journal of Housing Economics,2016-06-18,Hybrid,1051-1377,1800.00
Elsevier,Journal of Human Evolution,2016-06-18,Hybrid,0047-2484,3000.00
Elsevier,"Journal of Hydrodynamics, Ser.B",2016-06-18,Hybrid,1001-6058,3000.00
Elsevier,Journal of Hydro-environment Research,2016-06-18,Hybrid,1570-6443,3000.00
Elsevier,Journal of Hydrology,2016-06-18,Hybrid,0022-1694,3000.00
Elsevier,Journal of Hydrology: Regional Studies,2016-06-18,OA,2214-5818,1800.00
Elsevier,Journal of Immunological Methods,2016-06-18,Hybrid,0022-1759,3300.00
Elsevier,Journal of Indian College of Cardiology,2016-06-18,Hybrid,1561-8811,3000.00
Elsevier,Journal of Industrial and Engineering Chemistry,2016-06-18,Hybrid,1226-086X,2500.00
Elsevier,Journal of Infection,2016-06-18,Hybrid,0163-4453,3000.00
Elsevier,Journal of Infection and Chemotherapy,2016-06-18,Hybrid,1341-321X,3000.00
Elsevier,Journal of Infection and Public Health,2016-06-18,Hybrid,1876-0341,3000.00
Elsevier,Journal of Information Security and Applications,2016-06-18,Hybrid,2214-2126,2400.00
Elsevier,Journal of Informetrics,2016-06-18,Hybrid,1751-1577,1800.00
Elsevier,Journal of Innovation in Digital Ecosystems,2016-06-18,OA,2352-6645,0.00
Elsevier,Journal of Inorganic Biochemistry,2016-06-18,Hybrid,0162-0134,3300.00
Elsevier,Journal of Insect Physiology,2016-06-18,Hybrid,0022-1910,2600.00
Elsevier,Journal of Integrative Agriculture,2016-06-18,Hybrid,2095-3119,3000.00
Elsevier,Journal of Integrative Medicine,2016-06-18,Hybrid,2095-4964,3000.00
Elsevier,Journal of Interactive Marketing,2016-06-18,Hybrid,1094-9968,1800.00
Elsevier,"Journal of International Accounting, Auditing and Taxation",2016-06-18,Hybrid,1061-9518,1800.00
Elsevier,Journal of International Economics,2016-06-18,Hybrid,0022-1996,1800.00
Elsevier,"Journal of International Financial Markets, Institutions & Money",2016-06-18,Hybrid,1042-4431,1100.00
Elsevier,Journal of International Management,2016-06-18,Hybrid,1075-4253,1800.00
Elsevier,Journal of International Money and Finance,2016-06-18,Hybrid,0261-5606,1800.00
Elsevier,Journal of Interprofessional Education & Practice,2016-06-18,Hybrid,2405-4526,780.00
Elsevier,Journal of Invasive Techniques in Physical Therapy,2016-06-18,OA,2386-4583,0.00
Elsevier,Journal of Invertebrate Pathology,2016-06-18,Hybrid,0022-2011,3000.00
Elsevier,Journal of Investigative Dermatology,2016-06-18,Hybrid,0022-202X,3200.00
Elsevier,Journal of Investigative Dermatology Symposium Proceedings,2016-06-18,Hybrid,1087-0024,3200.00
Elsevier,Journal of Iron and Steel Research International,2016-06-18,Hybrid,1006-706X,3000.00
Elsevier,Journal of King Saud University - Computer and Information Sciences,2016-06-18,OA,1319-1578,0.00
Elsevier,Journal of King Saud University - Engineering Sciences,2016-06-18,OA,1018-3639,0.00
Elsevier,Journal of King Saud University - Science,2016-06-18,OA,1018-3647,0.00
Elsevier,Journal of Logical and Algebraic Methods in Programming,2016-06-18,Hybrid,2352-2208,1500.00
Elsevier,Journal of Loss Prevention in the Process Industries,2016-06-18,Hybrid,0950-4230,2500.00
Elsevier,Journal of Luminescence,2016-06-18,Hybrid,0022-2313,2200.00
Elsevier,Journal of Macroeconomics,2016-06-18,Hybrid,0164-0704,1100.00
Elsevier,Journal of Magnesium and Alloys,2016-06-18,OA,2213-9567,0.00
Elsevier,Journal of Magnetic Resonance,2016-06-18,Hybrid,1090-7807,3050.00
Elsevier,Journal of Magnetism and Magnetic Materials,2016-06-18,Hybrid,0304-8853,2600.00
Elsevier,Journal of Manipulative and Physiological Therapeutics,2016-06-18,Hybrid,0161-4754,3000.00
Elsevier,Journal of Manufacturing Processes,2016-06-18,Hybrid,1526-6125,3000.00
Elsevier,Journal of Manufacturing Systems,2016-06-18,Hybrid,0278-6125,3100.00
Elsevier,Journal of Marine and Island Cultures,2016-06-18,OA,2212-6821,0.00
Elsevier,Journal of Marine Systems,2016-06-18,Hybrid,0924-7963,3000.00
Elsevier,Journal of Materials Processing Tech.,2016-06-18,Hybrid,0924-0136,3100.00
Elsevier,Journal of Materials Research and Technology,2016-06-18,OA,2238-7854,0.00
Elsevier,Journal of Materials Science & Technology,2016-06-18,Hybrid,1005-0302,3000.00
Elsevier,Journal of Materiomics,2016-06-18,OA,2352-8478,0.00
Elsevier,Journal of Mathematical Analysis and Applications,2016-06-18,Hybrid,0022-247X,1500.00
Elsevier,Journal of Mathematical Behavior,2016-06-18,Hybrid,0732-3123,1800.00
Elsevier,Journal of Mathematical Economics,2016-06-18,Hybrid,0304-4068,1100.00
Elsevier,Journal of Mathematical Psychology,2016-06-18,Hybrid,0022-2496,1800.00
Elsevier,Journal of Medical Hypotheses and Ideas,2016-06-18,OA,2251-7294,0.00
Elsevier,Journal of Medical Imaging and Radiation Sciences,2016-06-18,Hybrid,1939-8654,3000.00
Elsevier,Journal of Medical Ultrasound,2016-06-18,OA,0929-6441,0.00
Elsevier,Journal of Membrane Science,2016-06-18,Hybrid,0376-7388,3300.00
Elsevier,Journal of Memory and Language,2016-06-18,Hybrid,0749-596X,1800.00
Elsevier,Journal of Microbiological Methods,2016-06-18,Hybrid,0167-7012,3300.00
Elsevier,"Journal of Microbiology, Immunology and Infection",2016-06-18,OA,1684-1182,3000.00
Elsevier,Journal of Microscopy and Ultrastructure,2016-06-18,OA,2213-879X,3000.00
Elsevier,Journal of Molecular and Cellular Cardiology,2016-06-18,Hybrid,0022-2828,2150.00
Elsevier,Journal of Molecular Biology,2016-06-18,Hybrid,0022-2836,2150.00
Elsevier,"Journal of Molecular Catalysis. A, Chemical",2016-06-18,Hybrid,1381-1169,2500.00
Elsevier,"Journal of Molecular Catalysis. B, Enzymatic",2016-06-18,Hybrid,1381-1177,2500.00
Elsevier,Journal of Molecular Graphics and Modelling,2016-06-18,Hybrid,1093-3263,2600.00
Elsevier,Journal of Molecular Liquids,2016-06-18,Hybrid,0167-7322,2600.00
Elsevier,Journal of Molecular Spectroscopy,2016-06-18,Hybrid,0022-2852,1900.00
Elsevier,Journal of Molecular Structure,2016-06-18,Hybrid,0022-2860,2600.00
Elsevier,Journal of Monetary Economics,2016-06-18,Hybrid,0304-3932,1800.00
Elsevier,Journal of Multinational Financial Management,2016-06-18,Hybrid,1042-444X,1100.00
Elsevier,Journal of Multivariate Analysis,2016-06-18,Hybrid,0047-259X,2000.00
Elsevier,Journal of Natural Gas Science and Engineering,2016-06-18,Hybrid,1875-5100,2500.00
Elsevier,Journal of Neonatal Nursing,2016-06-18,Hybrid,1355-1841,3000.00
Elsevier,Journal of Network and Computer Applications,2016-06-18,Hybrid,1084-8045,2400.00
Elsevier,Journal of Neuroimmunology,2016-06-18,Hybrid,0165-5728,3000.00
Elsevier,Journal of Neurolinguistics,2016-06-18,Hybrid,0911-6044,2150.00
Elsevier,Journal of Neuroradiology,2016-06-18,Hybrid,0150-9861,3000.00
Elsevier,Journal of Neuroscience Methods,2016-06-18,Hybrid,0165-0270,2150.00
Elsevier,Journal of Non-Crystalline Solids,2016-06-18,Hybrid,0022-3093,2200.00
Elsevier,Journal of Non-Newtonian Fluid Mechanics,2016-06-18,Hybrid,0377-0257,2500.00
Elsevier,Journal of Northeast Agricultural University (English edition),2016-06-18,Hybrid,1006-8104,3000.00
Elsevier,Journal of Nuclear Materials,2016-06-18,Hybrid,0022-3115,3500.00
Elsevier,Journal of Number Theory,2016-06-18,Hybrid,0022-314X,1500.00
Elsevier,Journal of Nutrition Education and Behavior,2016-06-18,Hybrid,1499-4046,2500.00
Elsevier,Journal of Nutrition & Intermediary Metabolism,2016-06-18,OA,2352-3859,1600.00
Elsevier,Journal of Obsessive-Compulsive and Related Disorders,2016-06-18,Hybrid,2211-3649,1800.00
Elsevier,"Journal of Obstetric, Gynecologic & Neonatal Nursing",2016-06-18,Hybrid,0884-2175,3000.00
Elsevier,Journal of Obstetrics and Gynaecology Canada,2016-06-18,Hybrid,1701-2163,3000.00
Elsevier,Journal of Oncological Science,2016-06-18,OA,2452-3364,0.00
Elsevier,Journal of Operations Management,2016-06-18,Hybrid,0272-6963,1800.00
Elsevier,Journal of Optometry,2016-06-18,OA,1888-4296,3000.00
Elsevier,Journal of Oral and Maxillofacial Surgery,2016-06-18,Hybrid,0278-2391,3000.00
Elsevier,"Journal of Oral and Maxillofacial Surgery, Medicine, and Pathology",2016-06-18,Hybrid,2212-5558,3000.00
Elsevier,Journal of Oral Biology and Craniofacial Research,2016-06-18,Hybrid,2212-4268,3000.00
Elsevier,Journal of Oral Biosciences,2016-06-18,Hybrid,1349-0079,3000.00
Elsevier,Journal of Organometallic Chemistry,2016-06-18,Hybrid,0022-328X,2600.00
Elsevier,Journal of Orthopaedics,2016-06-18,Hybrid,0972-978X,3000.00
Elsevier,Journal of Orthopaedic Science,2016-06-18,Hybrid,0949-2658,3000.00
Elsevier,"Journal of Orthopaedics, Trauma and Rehabilitation",2016-06-18,OA,2210-4917,3000.00
Elsevier,Journal of Orthopaedic Translation,2016-06-18,OA,2214-031X,0.00
Elsevier,Journal of Otology,2016-06-18,OA,1672-2930,0.00
Elsevier,Journal of Outdoor Recreation and Tourism,2016-06-18,Hybrid,2213-0780,1100.00
Elsevier,Journal of Pain,2016-06-18,Hybrid,1526-5900,3000.00
Elsevier,Journal of Pain and Symptom Management,2016-06-18,Hybrid,0885-3924,3000.00
Elsevier,Journal of Palaeogeography,2016-06-18,OA,2095-3836,0.00
Elsevier,Journal of Parallel and Distributed Computing,2016-06-18,Hybrid,0743-7315,2400.00
Elsevier,Journal of Patient Safety & Infection Control,2016-06-18,Hybrid,2214-207X,3000.00
Elsevier,Journal of Pediatric and Adolescent Gynecology,2016-06-18,Hybrid,1083-3188,2500.00
Elsevier,Journal of Pediatric Health Care,2016-06-18,Hybrid,0891-5245,2500.00
Elsevier,Journal of Pediatric Nursing,2016-06-18,Hybrid,0882-5963,2500.00
Elsevier,Journal of Pediatric Surgery,2016-06-18,Hybrid,0022-3468,2500.00
Elsevier,Journal of Pediatric Surgery Case Reports,2016-06-18,OA,2213-5766,500.00
Elsevier,Journal of Pediatric Urology,2016-06-18,Hybrid,1477-5131,3000.00
Elsevier,Journal of PeriAnesthesia Nursing,2016-06-18,Hybrid,1089-9472,2500.00
Elsevier,Journal of Petroleum Science and Engineering,2016-06-18,Hybrid,0920-4105,3300.00
Elsevier,Journal of Pharmaceutical Analysis,2016-06-18,OA,2095-1779,0.00
Elsevier,Journal of Pharmaceutical and Biomedical Analysis,2016-06-18,Hybrid,0731-7085,3050.00
Elsevier,Journal of Pharmaceutical Sciences,2016-06-18,Hybrid,0022-3549,3000.00
Elsevier,Journal of Pharmacological and Toxicological Methods,2016-06-18,Hybrid,1056-8719,3300.00
Elsevier,Journal of Pharmacological Sciences,2016-06-18,OA,1347-8613,0.00
Elsevier,Journal of Phonetics,2016-06-18,Hybrid,0095-4470,1100.00
Elsevier,"Journal of Photochemistry & Photobiology, A: Chemistry",2016-06-18,Hybrid,1010-6030,2600.00
Elsevier,"Journal of Photochemistry & Photobiology, B: Biology",2016-06-18,Hybrid,1011-1344,3300.00
Elsevier,"Journal of Photochemistry & Photobiology, C: Photochemistry Reviews",2016-06-18,Hybrid,1389-5567,3300.00
Elsevier,Journal of Physics and Chemistry of Solids,2016-06-18,Hybrid,0022-3697,2200.00
Elsevier,Journal of Physiology - Paris,2016-06-18,Hybrid,0928-4257,3000.00
Elsevier,Journal of Physiotherapy,2016-06-18,OA,1836-9553,3000.00
Elsevier,Journal of Pierre Fauchard Academy (India Section),2016-06-18,Hybrid,0970-2199,3000.00
Elsevier,Journal of Plant Physiology,2016-06-18,Hybrid,0176-1617,2400.00
Elsevier,"Journal of Plastic, Reconstructive & Aesthetic Surgery",2016-06-18,Hybrid,1748-6815,3000.00
Elsevier,Journal of Policy Modeling,2016-06-18,Hybrid,0161-8938,1100.00
Elsevier,Journal of Power Sources,2016-06-18,Hybrid,0378-7753,3800.00
Elsevier,Journal of Pragmatics,2016-06-18,Hybrid,0378-2166,1100.00
Elsevier,Journal of Process Control,2016-06-18,Hybrid,0959-1524,2400.00
Elsevier,Journal of Professional Nursing,2016-06-18,Hybrid,8755-7223,2500.00
Elsevier,Journal of Prosthodontic Research,2016-06-18,Hybrid,1883-1958,3000.00
Elsevier,Journal of Proteomics,2016-06-18,Hybrid,1874-3919,3300.00
Elsevier,Journal of Psychiatric Research,2016-06-18,Hybrid,0022-3956,3000.00
Elsevier,Journal of Psychosomatic Research,2016-06-18,Hybrid,0022-3999,3300.00
Elsevier,Journal of Public Economics,2016-06-18,Hybrid,0047-2727,1800.00
Elsevier,Journal of Purchasing and Supply Management,2016-06-18,Hybrid,1478-4092,1100.00
Elsevier,Journal of Pure and Applied Algebra,2016-06-18,Hybrid,0022-4049,1500.00
Elsevier,Journal of Quantitative Spectroscopy and Radiative Transfer,2016-06-18,Hybrid,0022-4073,2600.00
Elsevier,Journal of Radiation Research and Applied Sciences,2016-06-18,OA,1687-8507,0.00
Elsevier,Journal of Radiology Nursing,2016-06-18,Hybrid,1546-0843,2500.00
Elsevier,Journal of Rail Transport Planning & Management,2016-06-18,Hybrid,2210-9706,1100.00
Elsevier,Journal of Rare Earths,2016-06-18,Hybrid,1002-0721,3000.00
Elsevier,Journal of Renal Nutrition,2016-06-18,Hybrid,1051-2276,2500.00
Elsevier,Journal of Reproduction and Contraception,2016-06-18,Hybrid,1001-7844,3000.00
Elsevier,Journal of Reproductive Health and Medicine,2016-06-18,Hybrid,2214-420X,3000.00
Elsevier,Journal of Reproductive Immunology,2016-06-18,Hybrid,0165-0378,2500.00
Elsevier,Journal of Research in Personality,2016-06-18,Hybrid,0092-6566,1800.00
Elsevier,Journal of Retailing,2016-06-18,Hybrid,0022-4359,1100.00
Elsevier,Journal of Retailing and Consumer Services,2016-06-18,Hybrid,0969-6989,1100.00
Elsevier,Journal of Rock Mechanics and Geotechnical Engineering,2016-06-18,OA,1674-7755,0.00
Elsevier,Journal of Rural Studies,2016-06-18,Hybrid,0743-0167,1800.00
Elsevier,Journal of Safety Research,2016-06-18,Hybrid,0022-4375,1800.00
Elsevier,Journal of Saudi Chemical Society,2016-06-18,OA,1319-6103,0.00
Elsevier,Journal of School Psychology,2016-06-18,Hybrid,0022-4405,1800.00
Elsevier,Journal of Science and Medicine in Sport,2016-06-18,Hybrid,1440-2440,3000.00
Elsevier,Journal of Sea Research,2016-06-18,Hybrid,1385-1101,2500.00
Elsevier,Journal of Second Language Writing,2016-06-18,Hybrid,1060-3743,1800.00
Elsevier,Journal of Shoulder and Elbow Surgery,2016-06-18,Hybrid,1058-2746,2500.00
Elsevier,Journal of Solid State Chemistry,2016-06-18,Hybrid,0022-4596,3050.00
Elsevier,Journal of Sound and Vibration,2016-06-18,Hybrid,0022-460X,3100.00
Elsevier,Journal of South American Earth Sciences,2016-06-18,Hybrid,0895-9811,2500.00
Elsevier,Journal of Sport and Health Science,2016-06-18,OA,2095-2546,0.00
Elsevier,Journal of Statistical Planning and Inference,2016-06-18,Hybrid,0378-3758,2000.00
Elsevier,Journal of Steroid Biochemistry and Molecular Biology,2016-06-18,Hybrid,0960-0760,3550.00
Elsevier,Journal of Stored Products Research,2016-06-18,Hybrid,0022-474X,2500.00
Elsevier,Journal of Strategic Information Systems,2016-06-18,Hybrid,0963-8687,1800.00
Elsevier,Journal of Stroke and Cerebrovascular Diseases,2016-06-18,Hybrid,1052-3057,3000.00
Elsevier,Journal of Structural Biology,2016-06-18,Hybrid,1047-8477,2600.00
Elsevier,Journal of Structural Geology,2016-06-18,Hybrid,0191-8141,3300.00
Elsevier,Journal of Substance Abuse Treatment,2016-06-18,Hybrid,0740-5472,3000.00
Elsevier,Journal of Surgical Education,2016-06-18,Hybrid,1931-7204,3000.00
Elsevier,Journal of Surgical Research,2016-06-18,Hybrid,0022-4804,3000.00
Elsevier,Journal of Sustainable Mining,2016-06-18,OA,2300-3960,0.00
Elsevier,Journal of Symbolic Computation,2016-06-18,Hybrid,0747-7171,1500.00
Elsevier,Journal of Systems Architecture,2016-06-18,Hybrid,1383-7621,1500.00
Elsevier,Journal of Taibah University for Science,2016-06-18,OA,1658-3655,0.00
Elsevier,Journal of Taibah University Medical Sciences,2016-06-18,OA,1658-3612,0.00
Elsevier,Journal of Terramechanics,2016-06-18,Hybrid,0022-4898,2500.00
Elsevier,Journal of the Academy of Nutrition and Dietetics,2016-06-18,Hybrid,2212-2672,2500.00
Elsevier,Journal of the American Academy of Child & Adolescent Psychiatry,2016-06-18,Hybrid,0890-8567,2500.00
Elsevier,Journal of the American Academy of Dermatology,2016-06-18,Hybrid,0190-9622,3000.00
Elsevier,Journal of the American College of Cardiology,2016-06-18,Hybrid,0735-1097,3000.00
Elsevier,Journal of the American College of Clinical Wound Specialists,2016-06-18,Hybrid,2213-5103,1700.00
Elsevier,Journal of the American College of Radiology,2016-06-18,Hybrid,1546-1440,3000.00
Elsevier,Journal of the American College of Surgeons,2016-06-18,Hybrid,1072-7515,3000.00
Elsevier,Journal of the American Medical Directors Association,2016-06-18,Hybrid,1525-8610,3000.00
Elsevier,Journal of the American Pharmacists Association,2016-06-18,Hybrid,1544-3191,1700.00
Elsevier,Journal of the American Society of Cytopathology,2016-06-18,Hybrid,2213-2945,3000.00
Elsevier,Journal of the American Society of Echocardiography,2016-06-18,Hybrid,0894-7317,3000.00
Elsevier,Journal of the American Society of Hypertension,2016-06-18,Hybrid,1933-1711,2500.00
Elsevier,Journal of the Anatomical Society of India,2016-06-18,Hybrid,0003-2778,3000.00
Elsevier,Journal of the Association for Vascular Access,2016-06-18,Hybrid,1552-8855,2500.00
Elsevier,Journal of the Association of Arab Universities for Basic and Applied Sciences,2016-06-18,OA,1815-3852,0.00
Elsevier,Journal of the Association of Nurses in AIDS Care,2016-06-18,Hybrid,1055-3290,2500.00
Elsevier,Journal of the Chinese Medical Association,2016-06-18,OA,1726-4901,3000.00
Elsevier,Journal of the Egyptian Mathematical Society,2016-06-18,OA,1110-256X,0.00
Elsevier,Journal of the Egyptian National Cancer Institute,2016-06-18,OA,1110-0362,0.00
Elsevier,Journal of the Energy Institute,2016-06-18,Hybrid,1743-9671,2000.00
Elsevier,Journal of the European Ceramic Society,2016-06-18,Hybrid,0955-2219,3300.00
Elsevier,Journal of the Formosan Medical Association,2016-06-18,OA,0929-6646,3000.00
Elsevier,Journal of the Franklin Institute,2016-06-18,Hybrid,0016-0032,2000.00
Elsevier,Journal of The Japanese and International Economies,2016-06-18,Hybrid,0889-1583,1800.00
Elsevier,Journal of the Korean Statistical Society,2016-06-18,Hybrid,1226-3192,750.00
Elsevier,Journal of the Mechanical Behavior of Biomedical Materials,2016-06-18,Hybrid,1751-6161,2850.00
Elsevier,Journal of the Mechanics and Physics of Solids,2016-06-18,Hybrid,0022-5096,3300.00
Elsevier,Journal of the National Medical Association,2016-06-18,Hybrid,0027-9684,3000.00
Elsevier,Journal of the Neurological Sciences,2016-06-18,Hybrid,0022-510X,3000.00
Elsevier,Journal of the Nigerian Mathematical Society,2016-06-18,OA,0189-8965,0.00
Elsevier,Journal of Theoretical Biology,2016-06-18,Hybrid,0022-5193,2600.00
Elsevier,Journal of Thermal Biology,2016-06-18,Hybrid,0306-4565,3000.00
Elsevier,Journal of the Saudi Heart Association,2016-06-18,OA,1016-7315,0.00
Elsevier,Journal of the Saudi Society of Agricultural Sciences,2016-06-18,OA,1658-077X,0.00
Elsevier,Journal of the Taiwan Institute of Chemical Engineers,2016-06-18,Hybrid,1876-1070,2500.00
Elsevier,Journal of the World Federation of Orthodontists,2016-06-18,Hybrid,2212-4438,3000.00
Elsevier,Journal of Thoracic Oncology,2016-06-18,Hybrid,1556-0864,2600.00
Elsevier,Journal of Tissue Viability,2016-06-18,Hybrid,0965-206X,1700.00
Elsevier,Journal of Trace Elements in Medicine and Biology,2016-06-18,Hybrid,0946-672X,1800.00
Elsevier,Journal of Traditional and Complementary Medicine,2016-06-18,OA,2225-4110,0.00
Elsevier,Journal of Traditional Chinese Medical Sciences,2016-06-18,OA,2095-7548,0.00
Elsevier,Journal of Traditional Chinese Medicine,2016-06-18,OA,0254-6272,0.00
Elsevier,Journal of Traffic and Transportation Engineering (English Edition),2016-06-18,OA,2095-7564,0.00
Elsevier,Journal of Transportation Systems Engineering and Information Technology,2016-06-18,Hybrid,1570-6672,3000.00
Elsevier,Journal of Transport Geography,2016-06-18,Hybrid,0966-6923,1100.00
Elsevier,Journal of Transport & Health,2016-06-18,Hybrid,2214-1405,1800.00
Elsevier,Journal of Unconventional Oil and Gas Resources,2016-06-18,Hybrid,2213-3976,3000.00
Elsevier,Journal of Urban Economics,2016-06-18,Hybrid,0094-1190,1800.00
Elsevier,Journal of Urban Management,2016-06-18,OA,2226-5856,0.00
Elsevier,Journal of Vascular and Interventional Radiology,2016-06-18,Hybrid,1051-0443,3000.00
Elsevier,Journal of Vascular Nursing,2016-06-18,Hybrid,1062-0303,2500.00
Elsevier,Journal of Vascular Surgery,2016-06-18,Hybrid,0741-5214,3000.00
Elsevier,Journal of Vascular Surgery Cases and Innovative Techniques,2016-06-18,OA,2468-4287,500.00
Elsevier,Journal of Vascular Surgery: Venous and Lymphatic Disorders,2016-06-18,Hybrid,2213-333X,3000.00
Elsevier,Journal of Veterinary Behavior: Clinical Applications and Research,2016-06-18,Hybrid,1558-7878,2500.00
Elsevier,Journal of Veterinary Cardiology,2016-06-18,Hybrid,1760-2734,3000.00
Elsevier,Journal of Virological Methods,2016-06-18,Hybrid,0166-0934,2150.00
Elsevier,Journal of Visceral Surgery,2016-06-18,Hybrid,1878-7886,3000.00
Elsevier,Journal of Visual Communication and Image Representation,2016-06-18,Hybrid,1047-3203,2400.00
Elsevier,Journal of Visual Languages and Computing,2016-06-18,Hybrid,1045-926X,1500.00
Elsevier,Journal of Vocational Behavior,2016-06-18,Hybrid,0001-8791,1800.00
Elsevier,Journal of Voice,2016-06-18,Hybrid,0892-1997,3000.00
Elsevier,Journal of Volcanology and Geothermal Research,2016-06-18,Hybrid,0377-0273,2500.00
Elsevier,Journal of Water Process Engineering,2016-06-18,Hybrid,2214-7144,2500.00
Elsevier,Journal of Wind Engineering & Industrial Aerodynamics,2016-06-18,Hybrid,0167-6105,2500.00
Elsevier,Journal of World Business,2016-06-18,Hybrid,1090-9516,1800.00
Elsevier,JPRAS Open,2016-06-18,OA,2352-5878,1919.28
Elsevier,Kaohsiung Journal of Medical Sciences,2016-06-18,OA,1607-551X,3000.00
Elsevier,Karbala International Journal of Modern Science,2016-06-18,OA,2405-609X,0.00
Elsevier,Kidney International,2016-06-18,Hybrid,0085-2538,3200.00
Elsevier,Kidney International Supplements,2016-06-18,Hybrid,2157-1716,3200.00
Elsevier,Kidney Research and Clinical Practice,2016-06-18,OA,2211-9132,0.00
Elsevier,"Kinésithérapie, la revue",2016-06-18,Hybrid,1779-0123,2000.00
Elsevier,Knowledge-Based Systems,2016-06-18,Hybrid,0950-7051,2400.00
Elsevier,KONTAKT,2016-06-18,Hybrid,1212-4117,3000.00
Elsevier,Krankenhaus-Hygiene + Infektionsverhutung,2016-06-18,Hybrid,0720-3373,1700.00
Elsevier,Labour Economics,2016-06-18,Hybrid,0927-5371,1800.00
Elsevier,L'aide-soignante,2016-06-18,Hybrid,1166-3413,3000.00
Elsevier,Landscape and Urban Planning,2016-06-18,Hybrid,0169-2046,1100.00
Elsevier,Land Use Policy,2016-06-18,Hybrid,0264-8377,1800.00
Elsevier,Language and Communication,2016-06-18,Hybrid,0271-5309,1800.00
Elsevier,Language Sciences,2016-06-18,Hybrid,0388-0001,1100.00
Elsevier,L'Anthropologie,2016-06-18,Hybrid,0003-5521,3000.00
Elsevier,La Presse Médicale,2016-06-18,Hybrid,0755-4982,3000.00
Elsevier,La revue de l'infirmière,2016-06-18,Hybrid,1293-8505,3000.00
Elsevier,La revue de médecine interne,2016-06-18,Hybrid,0248-8663,3000.00
Elsevier,La revue de médecine légale,2016-06-18,Hybrid,1878-6529,3000.00
Elsevier,La revue de santé scolaire et universitaire,2016-06-18,Hybrid,1879-3991,3000.00
Elsevier,La Revue d'Homéopathie,2016-06-18,Hybrid,1878-9730,3000.00
Elsevier,La Revue Gestion et Organisation,2016-06-18,OA,2214-4234,0.00
Elsevier,La Revue Sage-Femme,2016-06-18,Hybrid,1637-4088,3000.00
Elsevier,Latinoamérica. Revista de Estudios Latinoamericanos,2016-06-18,OA,1665-8574,0.00
Elsevier,Learning and Individual Differences,2016-06-18,Hybrid,1041-6080,1100.00
Elsevier,Learning and Instruction,2016-06-18,Hybrid,0959-4752,1800.00
Elsevier,Learning and Motivation,2016-06-18,Hybrid,0023-9690,1800.00
Elsevier,"Learning, Culture and Social Interaction",2016-06-18,Hybrid,2210-6561,1800.00
Elsevier,Legal Medicine,2016-06-18,Hybrid,1344-6223,3000.00
Elsevier,L'Encéphale,2016-06-18,Hybrid,0013-7006,3000.00
Elsevier,Le Pharmacien Hospitalier et Clinicien,2016-06-18,Hybrid,2211-1042,3000.00
Elsevier,Le Praticien en anesthésie réanimation,2016-06-18,Hybrid,1279-7960,3000.00
Elsevier,Leukemia Research,2016-06-18,Hybrid,0145-2126,3000.00
Elsevier,Leukemia Research Reports,2016-06-18,OA,2213-0489,600.00
Elsevier,L'volution psychiatrique,2016-06-18,Hybrid,0014-3855,3000.00
Elsevier,Library and Information Science Research,2016-06-18,Hybrid,0740-8188,1100.00
Elsevier,Life Sciences,2016-06-18,Hybrid,0024-3205,3300.00
Elsevier,Life Sciences in Space Research,2016-06-18,Hybrid,2214-5524,2200.00
Elsevier,Limnologica,2016-06-18,Hybrid,0075-9511,1500.00
Elsevier,Linear Algebra and Its Applications,2016-06-18,Hybrid,0024-3795,1500.00
Elsevier,Lingua,2016-06-18,Hybrid,0024-3841,1800.00
Elsevier,Linguistics and Education,2016-06-18,Hybrid,0898-5898,1100.00
Elsevier,LITHOS,2016-06-18,Hybrid,0024-4937,3000.00
Elsevier,Livestock Science,2016-06-18,Hybrid,1871-1413,3000.00
Elsevier,Long Range Planning,2016-06-18,Hybrid,0024-6301,1800.00
Elsevier,Lung Cancer,2016-06-18,Hybrid,0169-5002,3000.00
Elsevier,LWT - Food Science and Technology,2016-06-18,Hybrid,0023-6438,3000.00
Elsevier,Magister,2016-06-18,Hybrid,0212-6796,3000.00
Elsevier,Magnetic Resonance Imaging,2016-06-18,Hybrid,0730-725X,2500.00
Elsevier,Magnetic Resonance Imaging Clinics of North America,2016-06-18,Hybrid,1064-9689,3000.00
Elsevier,Mammalian Biology,2016-06-18,Hybrid,1616-5047,1800.00
Elsevier,Management Accounting Research,2016-06-18,Hybrid,1044-5005,1800.00
Elsevier,Manual Therapy,2016-06-18,Hybrid,1356-689X,2500.00
Elsevier,Manufacturing Letters,2016-06-18,Hybrid,2213-8463,3000.00
Elsevier,Marine and Petroleum Geology,2016-06-18,Hybrid,0264-8172,2850.00
Elsevier,Marine Chemistry,2016-06-18,Hybrid,0304-4203,3600.00
Elsevier,Marine Environmental Research,2016-06-18,Hybrid,0141-1136,3000.00
Elsevier,Marine Genomics,2016-06-18,Hybrid,1874-7787,1500.00
Elsevier,Marine Geology,2016-06-18,Hybrid,0025-3227,3300.00
Elsevier,Marine Micropaleontology,2016-06-18,Hybrid,0377-8398,2500.00
Elsevier,Marine Policy,2016-06-18,Hybrid,0308-597X,2150.00
Elsevier,Marine Pollution Bulletin,2016-06-18,Hybrid,0025-326X,3000.00
Elsevier,Marine Structures,2016-06-18,Hybrid,0951-8339,2500.00
Elsevier,Materials Characterization,2016-06-18,Hybrid,1044-5803,3500.00
