pub_name,journal_name,date,journal_type,issn,apc
International Press,Homology Homotopy and Applications,2016-06-18,OA,1532 - 00,2013
INTERNATIONAL SOCIETY OF HYMENOPTERISTS,Journal of hymenoptera Research,2016-06-18,OA,1314-2607,2012
INTERNATIONAL SOCIETY OF HYMENOPTERISTS,Journal of hymenoptera Research,2016-06-18,OA,1314-2607,2012
International Society of Hymenopterists,JOURNAL OF HYMENOPTERA RESEARCH,2016-06-18,OA,1314-2607,2013
International Union of Speleology,International Journal of Speleology,2016-06-18,OA,1827-806X,2012
International Union of Speleology,International Journal of Speleology,2016-06-18,OA,1827-806X,2012
IOP,SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,2016-06-18,OA,1878-5514,2012
IOP,SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,2016-06-18,OA,1878-5514,2012
IOP,NEW JOURNAL OF PHYSICS,2016-06-18,OA,1367-2630,2013
IOP,Environmental Research Letters,2016-06-18,OA,1748-9326,2013
IOS PRESS,Journal of Sports Science and Medicine,2016-06-18,OA,1303-2968,2013
Iran Polymer and Petrochemical Institute,Iranian Polymer Journal,2016-06-18,OA,1735-6265,2012
Iran Polymer and Petrochemical Institute,Iranian Polymer Journal,2016-06-18,OA,1735-6265,2012
Iranian Chemical Society,Journal of the Iranian Chemical Society ,2016-06-18,OA,1735-2428,2012
Iranian Chemical Society,Journal of the Iranian Chemical Society ,2016-06-18,OA,1735-2428,2012
IRANIAN CHEMICAL SOCIETY,Journal of the Iranian Chemical Society,2016-06-18,OA,1735-2428,2013
Iranian Hospital in Dubai,Iranian Red Crescent Medical Journal,2016-06-18,OA,2074-1812,2012
Iranian Hospital in Dubai,Iranian Red Crescent Medical Journal,2016-06-18,OA,2074-1812,2012
Iranian Public Health Association,Iranian Journal of Public Health,2016-06-18,OA,2251-6093,2012
Iranian Public Health Association,Iranian Journal of Public Health,2016-06-18,OA,2251-6093,2012
IRANIAN SCIENTIFIC SOCIETY MEDICAL ENTOMOLOGY,Iranian Journal of Environmental Health Science & Engineering,2016-06-18,OA,1735-2746,2012
IRANIAN SCIENTIFIC SOCIETY MEDICAL ENTOMOLOGY,Iranian Journal of Parasitology,2016-06-18,OA,2008-238x,2012
IRANIAN SCIENTIFIC SOCIETY MEDICAL ENTOMOLOGY,Iranian Journal of Pediatrics,2016-06-18,OA,2008-2150,2012
Iranian Society for Reproductive Medicine.,Iranian Journal of Reproductive Medicine,2016-06-18,OA,1680-6433,2012
Iranian Society for Reproductive Medicine.,Iranian Journal of Reproductive Medicine,2016-06-18,OA,1680-6433,2012
Iranian Society of Environmentalists,International Journal of Environmental Science & Technology,2016-06-18,OA,1735-2630,2012
Iranian Society of Environmentalists,International Journal of Environmental Science & Technology,2016-06-18,OA,1735-2630,2012
Israel Medical Association,Israel Medical Association Journal,2016-06-18,OA,1565-1088,2012
Israel Medical Association,Israel Medical Association Journal,2016-06-18,OA,1565-1088,2012
Istituto Nazionale di Geofisica e Vulcanologia,Annals of Geophysics,2016-06-18,OA,2037-416X,2012
Istituto Nazionale di Geofisica e Vulcanologia,Annals of Geophysics,2016-06-18,OA,2037-416X,2012
Italian Society of Transfusion Medicine and Immunohaematology,Blood Transfusion,2016-06-18,OA,1723-2007,2012
Italian Society of Transfusion Medicine and Immunohaematology,Blood Transfusion,2016-06-18,OA,1723-2007,2012
IVYSPRING INT PUBL,International Journal of Medical Sciences,2016-06-18,OA,0974-5343,2012
J-Stage,Acta Histochemica et Cytochemica,2016-06-18,OA,1347-5800,2012
J-Stage,Archives of Histology and Cytology,2016-06-18,OA,1349-1717,2012
J-Stage,Breeding Science,2016-06-18,OA,1347-3735,2012
J-Stage,Circulation Journal,2016-06-18,OA,1347-4820,2012
J-Stage,Fish Pathology,2016-06-18,OA,1881-7335,2012
J-Stage,Internal Medicine,2016-06-18,OA,1349-7235,2012
J-Stage,Japanese Society of Toxicological Pathology,2016-06-18,OA,1881-915X,2012
J-Stage,Journal of Asian Architecture and Building Engineering,2016-06-18,OA,1347-2852,2012
J-Stage,Journal of Epidemiology,2016-06-18,OA,1349-9092,2012
J-Stage,Journal of Hard Tissue Biology,2016-06-18,OA,1880-828X,2012
J-Stage,Journal of Mineralogical and Petrological Sciences,2016-06-18,OA,1349-3825,2012
J-Stage,Journal of Occupational Health,2016-06-18,OA,1348-9585,2012
J-Stage,Journal of Oleo Science,2016-06-18,OA,1347-3352,2012
J-Stage,JOURNAL OF PHARMACOLOGICAL SCIENCES,2016-06-18,OA,1347-8648,2012
J-Stage,JOURNAL OF PHOTOPOLYMER SCIENCE AND TECHNOLOGY ,2016-06-18,OA,1349-6336,2012
J-Stage,Journal of Radiation Research ,2016-06-18,OA,1349-9157,2012
J-Stage,Journal of Reproduction and Development,2016-06-18,OA,1348-4400,2012
J-Stage,Journal of the Japan Petroleum Institute,2016-06-18,OA,1349-273X,2012
J-Stage,Journal of Toxicological Sciences,2016-06-18,OA,1880-3989,2012
J-Stage,JOURNAL OF VETERINARY MEDICAL SCIENCE,2016-06-18,OA,1347-7439,2012
J-Stage,Proceedings of the Japan Academy Series B,2016-06-18,OA,1349-2896,2012
J-Stage,The Journal of Poultry Science,2016-06-18,OA,1349-0486,2012
J-Stage,Acta Histochemica et Cytochemica,2016-06-18,OA,1347-5800,2012
J-Stage,Archives of Histology and Cytology,2016-06-18,OA,1349-1717,2012
J-Stage,Breeding Science,2016-06-18,OA,1347-3735,2012
J-Stage,Circulation Journal,2016-06-18,OA,1347-4820,2012
J-Stage,Fish Pathology,2016-06-18,OA,1881-7335,2012
J-Stage,Internal Medicine,2016-06-18,OA,1349-7235,2012
J-Stage,Japanese Society of Toxicological Pathology,2016-06-18,OA,1881-915X,2012
J-Stage,Journal of Asian Architecture and Building Engineering,2016-06-18,OA,1347-2852,2012
J-Stage,Journal of Epidemiology,2016-06-18,OA,1349-9092,2012
J-Stage,Journal of Hard Tissue Biology,2016-06-18,OA,1880-828X,2012
J-Stage,Journal of Mineralogical and Petrological Sciences,2016-06-18,OA,1349-3825,2012
J-Stage,Journal of Occupational Health,2016-06-18,OA,1348-9585,2012
J-Stage,Journal of Oleo Science,2016-06-18,OA,1347-3352,2012
J-Stage,JOURNAL OF PHARMACOLOGICAL SCIENCES,2016-06-18,OA,1347-8648,2012
J-Stage,JOURNAL OF PHOTOPOLYMER SCIENCE AND TECHNOLOGY ,2016-06-18,OA,1349-6336,2012
J-Stage,Journal of Radiation Research ,2016-06-18,OA,1349-9157,2012
J-Stage,Journal of Reproduction and Development,2016-06-18,OA,1348-4400,2012
J-Stage,Journal of the Japan Petroleum Institute,2016-06-18,OA,1349-273X,2012
J-Stage,Journal of Toxicological Sciences,2016-06-18,OA,1880-3989,2012
J-Stage,JOURNAL OF VETERINARY MEDICAL SCIENCE,2016-06-18,OA,1347-7439,2012
J-Stage,Proceedings of the Japan Academy Series B,2016-06-18,OA,1349-2896,2012
J-Stage,The Journal of Poultry Science,2016-06-18,OA,1349-0486,2012
J-Stage,JOURNAL OF EPIDEMIOLOGY,2016-06-18,OA,1349-9092,2013
J-Stage,JOURNAL OF TOXICOLOGICAL SCIENCES,2016-06-18,OA,1880-3989,2013
J-Stage,BIOLOGICAL & PHARMACEUTICAL BULLETIN,2016-06-18,OA,1347-5215,2013
J-Stage,JOURNAL OF POULTRY SCIENCE,2016-06-18,OA,1349-0486,2013
J-Stage,Kyushu Journal of Mathematics,2016-06-18,OA,1883-2032,2013
J-Stage,NEUROLOGIA MEDICO-CHIRURGICA,2016-06-18,OA,1349-8029,2013
J-Stage,JOURNAL OF TOXICOLOGIC PATHOLOGY,2016-06-18,OA,1881-915X,2013
Jagiellonian University,Journal of Physiology and Pharmacology,2016-06-18,OA,1899-1505,2012
Jagiellonian University,Journal of Physiology and Pharmacology,2016-06-18,OA,1899-1505,2012
JAPAN ACAD,PROCEEDINGS OF THE JAPAN ACADEMY SERIES B-PHYSICAL AND BIOLOGICAL SCIENCES,2016-06-18,OA,1349-2896,2013
Japan Academy of Science,Proceedings of the Japan Academy Series A,2016-06-18,OA,0386-2194,2012
Japan Academy of Science,Proceedings of the Japan Academy Series A,2016-06-18,OA,0386-2194,2012
Japan Artherosclerosis Society,Journal of Atherosclerosis and Thrombosis,2016-06-18,OA,1880-3873,2013
Japan Assoc for Laboratory Animal Science,EXPERIMENTAL ANIMALS,2016-06-18,OA,1341-1357,2012
Japan Assoc for Laboratory Animal Science,EXPERIMENTAL ANIMALS,2016-06-18,OA,1341-1357,2012
Japan Atherosclerosis Society,Journal of Atherosclerosis and Thrombosis,2016-06-18,OA,1880-3873,2012
Japan Atherosclerosis Society,Journal of Atherosclerosis and Thrombosis,2016-06-18,OA,1880-3873,2012
Japan Endocrine Society,Endocrine Journal,2016-06-18,OA,1348-4540,2012
Japan Endocrine Society,Endocrine Journal,2016-06-18,OA,1348-4540,2012
JAPAN ENDOCRINE SOCIETY,ENDOCRINE JOURNAL,2016-06-18,OA,1348-4540,2013
Japan Laser Processing Society,Journal of Laser Micro Nanoengineering,2016-06-18,OA,1880-0688,2012
Japan Laser Processing Society,Journal of Laser Micro Nanoengineering,2016-06-18,OA,1880-0688,2012
Japan National Institute of Infectious Diseases,Japanese Journal of Infectious Diseases,2016-06-18,OA,1884-2836,2012
Japan National Institute of Infectious Diseases,Japanese Journal of Infectious Diseases,2016-06-18,OA,1884-2836,2012
Japan National Institute of Occupational Safety and Health,Industrial Health,2016-06-18,OA,1880-8026,2012
Japan National Institute of Occupational Safety and Health,Industrial Health,2016-06-18,OA,1880-8026,2012
JAPAN NEUROSURGICAL SOC,NEUROLOGIA MEDICO-CHIRURGICA,2016-06-18,OA,1349-8029,2013
Japan Neurosurgical Society,Neurologia medico-chirurgica,2016-06-18,OA,1349-8029,2012
Japan Neurosurgical Society,Neurologia medico-chirurgica,2016-06-18,OA,1349-8029,2012
JAPAN PETROLEUM INST,JOURNAL OF THE JAPAN PETROLEUM INSTITUTE,2016-06-18,OA,1349-273X,2013
JAPAN POULTRY SCIENCE ASSOC,JOURNAL OF POULTRY SCIENCE,2016-06-18,OA,1349-0486,2012
JAPAN RADIATION RESEARCH SOC,JOURNAL OF RADIATION RESEARCH,2016-06-18,OA,1349-9157,2013
JAPAN SOC ANALYTICAL CHEMISTRY,ANALYTICAL SCIENCES,2016-06-18,OA,1348-2246,2013
JAPAN SOC HISTOCHEM CYTOCHEM,ACTA HISTOCHEMICA ET CYTOCHEMICA,2016-06-18,OA,1347-5800,2013
JAPAN SOC HISTOL DOCUMENTATION NIIGATA UNIV MEDICAL SCHOOL,ARCHIVES OF HISTOLOGY AND CYTOLOGY,2016-06-18,OA,1349-1717,2013
JAPAN SOC INTERNAL MEDICINE,INTERNAL MEDICINE,2016-06-18,OA,1349-7235,2013
JAPAN SOC OCCUPATIONAL HEALTH,JOURNAL OF OCCUPATIONAL HEALTH,2016-06-18,OA,1348-9585,2013
JAPAN SOC VET SCI,JOURNAL OF VETERINARY MEDICAL SCIENCE,2016-06-18,OA,1347-7439,2013
Japan Society for Analytical Chemistry,Analytical Sciences,2016-06-18,OA,1348-2246,2012
Japan Society for Analytical Chemistry,Analytical Sciences,2016-06-18,OA,1348-2246,2012
Japan Society for Cell Biology,Cell Structure and Function,2016-06-18,OA,1347-3700,2012
Japan Society for Cell Biology,Cell Structure and Function,2016-06-18,OA,1347-3700,2012
"JAPANESE ASSOC MINERALOGISTS, PETROLOGISTS & ECONOMIC GEOLO",Journal of Mineralogical and Petrological Sciences,2016-06-18,OA,1349-3825,2013
JAPANESE CIRCULATION SOCIETY,CIRCULATION JOURNAL,2016-06-18,OA,1347-4820,2013
JAPANESE PHARMACOLOGICAL SOC,JOURNAL OF PHARMACOLOGICAL SCIENCES,2016-06-18,OA,1347-8648,2013
JAPANESE SOC ANIMAL REPRODUCTION,JOURNAL OF REPRODUCTION AND DEVELOPMENT,2016-06-18,OA,1348-4400,2013
JAPANESE SOC BREEDING,BREEDING SCIENCE,2016-06-18,OA,1347-3735,2013
Japanese Societies,Bioscience Trends,2016-06-18,OA,1881-7823,2012
Japanese Societies,Bioscience Trends,2016-06-18,OA,1881-7823,2012
Japanese Society for Food Hygiene and Safety,JOURNAL OF THE FOOD HYGIENIC SOCIETY OF JAPAN,2016-06-18,OA,1882-1006,2012
Japanese Society for Food Hygiene and Safety,JOURNAL OF THE FOOD HYGIENIC SOCIETY OF JAPAN,2016-06-18,OA,1882-1006,2012
Japanese Society for the Study of Xenobiotics,Drug Metabolism and Pharmacokinetics,2016-06-18,OA,1880-0920,2012
Japanese Society for the Study of Xenobiotics,Drug Metabolism and Pharmacokinetics,2016-06-18,OA,1880-0920,2012
Japanese Society of Toxicologic Pathology,Journal of Toxicologic Pathology,2016-06-18,OA,1881-915X,2012
Japanese Society of Toxicologic Pathology,Journal of Toxicologic Pathology,2016-06-18,OA,1881-915X,2012
Johnson Matthey Plc,Platinum Metals Review,2016-06-18,OA,1471-0676,2012
Johnson Matthey Plc,Platinum Metals Review,2016-06-18,OA,1471-0676,2012
Journal of Drugs in Dermatology,Journal of Drugs in Dermatology,2016-06-18,OA,1365-4632,2012
Journal of Drugs in Dermatology,Journal of Drugs in Dermatology,2016-06-18,OA,1365-4632,2012
Journal of Maps,Journal of Maps,2016-06-18,OA,1744-5647,2012
Journal of Maps,Journal of Maps,2016-06-18,OA,1744-5647,2012
Journal of Medical Internet Research,Journal of Medical Internet Research,2016-06-18,OA,1438-8871,2012
Journal of Medical Internet Research,Journal of Medical Internet Research,2016-06-18,OA,1438-8871,2012
JOURNAL OF MEDICAL INTERNET RESEARCH,JOURNAL OF MEDICAL INTERNET RESEARCH,2016-06-18,OA,1438-8871,2013
K FAISAL SPEC HOSP RES CENTRE,ANNALS OF SAUDI MEDICINE,2016-06-18,OA,0256-4947,2013
KAMLA-RAJ ENTERPRISES,INTERNATIONAL JOURNAL OF HUMAN GENETICS,2016-06-18,OA,0972-3757,2012
KARGER,JOURNAL OF BIOMEDICAL SCIENCE,2016-06-18,OA,1423-0127,2013
KASSEL UNIV PRESS GMBH,Journal of Agriculture and Rural Development in the Tropics and Subtropics,2016-06-18,OA,1612-9830,2012
KASSEL UNIV PRESS GMBH,Journal of Agriculture and Rural Development in the Tropics and Subtropics,2016-06-18,OA,1612-9830,2012
KASSEL UNIV PRESS GMBH,JOURNAL OF AGRICULTURE AND RURAL DEVELOPMENT IN THE TROPICS AND SUBTROPICS,2016-06-18,OA,1612-9830,2013
Kaunus University of technology,Fibres & Textiles in Eastern Europe,2016-06-18,OA,1230-3666,2012
Kaunus University of technology,Fibres & Textiles in Eastern Europe,2016-06-18,OA,1230-3666,2012
Kent State University,Electronic Transactions on Numerical Analysis,2016-06-18,OA,1068-9613,2012
Kent State University,Electronic Transactions on Numerical Analysis,2016-06-18,OA,1068-9613,2012
KENT STATE UNIVERSITY,ELECTRONIC TRANSACTIONS ON NUMERICAL ANALYSIS,2016-06-18,OA,1068-9613,2013
Kiel Institute for the World Economy,Economics,2016-06-18,OA,1864-6042,2012
Kiel Institute for the World Economy,Economics,2016-06-18,OA,1864-6042,2012
Kiel Institute for World Economy,ECONOMICS-THE OPEN ACCESS OPEN-ASSESSMENT E-JOURNAL ,2016-06-18,OA,1864-6042,2012
King Fahd University of Petroleum & Minerals,Arabian Journal of Science and Engineering,2016-06-18,OA,2191-4281,2012
King Fahd University of Petroleum & Minerals,Arabian Journal of Science and Engineering,2016-06-18,OA,2191-4281,2012
King Faisal Specialist Hospital,Annals of Saudi Medicine,2016-06-18,OA,0256-4947,2012
King Faisal Specialist Hospital,Annals of Saudi Medicine,2016-06-18,OA,0256-4947,2012
KoBSON,APPLICABLE ANALYSIS AND DISCRETE MATHEMATICS,2016-06-18,OA,1452-8630,2013
KoBSON,FILOMAT,2016-06-18,OA,0354-5180,2013
KoBSON,COMPUTER SCIENCE AND INFORMATION SYSTEMS,2016-06-18,OA,1820-0214,2013
KoBSON,CHEMICAL INDUSTRY & CHEMICAL ENGINEERING QUARTERLY,2016-06-18,OA,1451-9372,2013
KOREAN ACAD MEDICAL SCIENCES,JOURNAL OF KOREAN MEDICAL SCIENCE,2016-06-18,OA,1598-6357,2013
Korean Academy of Medical Sciences.,Journal of Korean Medical Science,2016-06-18,OA,1598-6357,2012
Korean Academy of Medical Sciences.,Journal of Korean Medical Science,2016-06-18,OA,1598-6357,2012
Korean Association of Orthodontists,Korean Journal of Orthodontics,2016-06-18,OA,2005-372X,2012
Korean Association of Orthodontists,Korean Journal of Orthodontics,2016-06-18,OA,2005-372X,2012
KOREAN CHEMICAL SOC,BULLETIN OF THE KOREAN CHEMICAL SOCIETY,2016-06-18,OA,1229-5949,2013
Korean Chemical Society,Bulletin of the Korean Chemical Society,2016-06-18,OA,1229-5949,2012
Korean Chemical Society,Bulletin of the Korean Chemical Society,2016-06-18,OA,1229-5949,2012
Korean Physiological Society,Korean Journal of Physiology and Pharmacology,2016-06-18,OA,2093-3827,2012
Korean Physiological Society,Korean Journal of Physiology and Pharmacology,2016-06-18,OA,2093-3827,2012
KOREAN RADIOLOGICAL SOC,KOREAN JOURNAL OF RADIOLOGY,2016-06-18,OA,2005-8330,2013
KOREAN SOC MED BIOCHEMISTRY MOLECULAR BIOLOGY,EXPERIMENTAL AND MOLECULAR MEDICINE,2016-06-18,OA,2092-6413,2013
KOREAN SOC PLANT PATHOLOGY,Plant Pathology Journal,2016-06-18,OA,1598-2254,2012
Korean Society for Biochemistry and Molecular Biology,BMB Reports,2016-06-18,OA,1976-670X,2012
Korean Society for Biochemistry and Molecular Biology,Experimental and Molecular Medicine,2016-06-18,OA,2092-6413,2012
Korean Society for Biochemistry and Molecular Biology,BMB Reports,2016-06-18,OA,1976-670X,2012
Korean Society for Biochemistry and Molecular Biology,Experimental and Molecular Medicine,2016-06-18,OA,2092-6413,2012
Korean Society for Parasitology,Korean Journal of Parasitology,2016-06-18,OA,1738-0006,2012
Korean Society for Parasitology,Korean Journal of Parasitology,2016-06-18,OA,1738-0006,2012
Korean Society of Radiology,KOREAN JOURNAL OF RADIOLOGY,2016-06-18,OA,2005-8330,2012
Korean Society of Radiology,KOREAN JOURNAL OF RADIOLOGY,2016-06-18,OA,2005-8330,2012
KRE  Publishers,Studies on Ethnomedicine,2016-06-18,OA,1744-5140,2012
KRE  Publishers,Studies on Ethnomedicine,2016-06-18,OA,1744-5140,2012
Krzysztof Molenda,Ginekologia Polska,2016-06-18,OA,0017-0011,2012
Krzysztof Molenda,Ginekologia Polska,2016-06-18,OA,0017-0011,2012
Kyushu University,Kyushu Journal of Mathematics,2016-06-18,OA,1883-2032,2012
Kyushu University,Kyushu Journal of Mathematics,2016-06-18,OA,1883-2032,2012
LANDES BIOSCIENCE,Oxidative Medicine and Cellular Longevity,2016-06-18,OA,1942-0994,2013
Latin American Applied Research,Latin American Applied Research,2016-06-18,OA,1851-8796,2012
Latin American Applied Research,Latin American Applied Research,2016-06-18,OA,1851-8796,2012
Latin American Journal of Solids and Structures,Latin American Journal of Solids and Structures,2016-06-18,OA,1679-7825,2012
Latin American Journal of Solids and Structures,Latin American Journal of Solids and Structures,2016-06-18,OA,1679-7825,2012
Lepra,Leprosy Review,2016-06-18,OA,0024-1032,2012
Lepra,Leprosy Review,2016-06-18,OA,0024-1032,2012
LEPRA,LEPROSY REVIEW,2016-06-18,OA,0024-1032,2013
Libertas academica,Evolutionary Bioinformatics,2016-06-18,OA,1176-9343,2012
Libertas academica,Evolutionary Bioinformatics,2016-06-18,OA,1176-9343,2012
Libertas Academica,Evolutionary Bioinformatics,2016-06-18,OA,1176-9343,2013
Lithuanian Association of Nonlinear Analysts,Nonlinear Analysis: Modelling and Control,2016-06-18,OA, 1392-511,2012
Lithuanian Association of Nonlinear Analysts,Nonlinear Analysis: Modelling and Control,2016-06-18,OA, 1392-511,2012
London Mathematical Society,LMS Journal of  Computation and Mathematics,2016-06-18,OA,1461-1570,2012
London Mathematical Society,LMS Journal of  Computation and Mathematics,2016-06-18,OA,1461-1570,2012
London School of Economics,Globalization and Health,2016-06-18,OA,1744-8603,2013
LUIGI PONZIO E FIGLIO,EUROPEAN JOURNAL OF HISTOCHEMISTRY,2016-06-18,OA,2038-8306,2013
Lund University Libraries,Information Research,2016-06-18,OA,1368-1613,2012
Lund University Libraries,Information Research,2016-06-18,OA,1368-1613,2012
M I T PRESS,COMPUTATIONAL LINGUISTICS,2016-06-18,OA,1530-9312,2013
Macedonian Academy of Sciences and Arts,Balkan Journal of Medical Genetics,2016-06-18,OA,1896-494X,2012
Macedonian Academy of Sciences and Arts,Balkan Journal of Medical Genetics,2016-06-18,OA,1896-494X,2012
Maejo University Thailand,Maejo International Journal of Science,2016-06-18,OA,1905-7873,2012
Maejo University Thailand,Maejo International Journal of Science,2016-06-18,OA,1905-7873,2012
MALARIA RESEARCH CENTRE,JOURNAL OF VECTOR BORNE DISEASES,2016-06-18,OA,0972-9062,2012
MASHHAD UNIV MED SCIENCES,Iranian Journal of Basic Medical Sciences,2016-06-18,OA,2008-3874,2012
Max Planck Inst,Living Reviews in Relativity,2016-06-18,OA,1433-8351,2013
Max Planck Inst,Demographic Research,2016-06-18,OA,1435-9871,2013
Max Planck Society,Demographic Research,2016-06-18,OA,1435-9871,2012
Max Planck Society,Living Reviews in Relativity,2016-06-18,OA,1433-8351,2012
Max Planck Society,Demographic Research,2016-06-18,OA,1435-9871,2012
Max Planck Society,Living Reviews in Relativity,2016-06-18,OA,1433-8351,2012
MDPI,Algorithms  ,2016-06-18,OA,1999-4893,2012
MDPI,Atmosphere  ,2016-06-18,OA,2073-4433,2012
MDPI,Cancers,2016-06-18,OA,2072-6694,2012
MDPI,Diversity ,2016-06-18,OA,1424-2818,2012
MDPI,Energies,2016-06-18,OA, 1996-107,2012
MDPI,Entropy,2016-06-18,OA,1099-4300,2012
MDPI,Future Internet,2016-06-18,OA,1999-5903,2012
MDPI,Games,2016-06-18,OA,2073-4336,2012
MDPI,Genes,2016-06-18,OA,2073-4425,2012
MDPI,International Journal of Environmental Research and Public Health,2016-06-18,OA,1660-4601,2012
MDPI,International Journal of Molecular Sciences,2016-06-18,OA,1422-0067,2012
MDPI,Marine Drugs,2016-06-18,OA,1660-3397,2012
MDPI,Materials,2016-06-18,OA,1996-1944,2012
MDPI,Molbank,2016-06-18,OA,1422-8599,2012
MDPI,Molecules,2016-06-18,OA,1420-3049,2012
MDPI,Nutrients,2016-06-18,OA,2072-6643,2012
MDPI,Pharmaceuticals,2016-06-18,OA,1424-8247,2012
MDPI,Pharmaceutics,2016-06-18,OA,1999-4923,2012
MDPI,Polymers,2016-06-18,OA,2073-4360,2012
MDPI,Remote Sensing,2016-06-18,OA,2072-4292,2012
MDPI,Sensors,2016-06-18,OA,1424-8220,2012
MDPI,Sustainability,2016-06-18,OA,2071-1050,2012
MDPI,Symmetry,2016-06-18,OA,2073-8994,2012
MDPI,Toxins,2016-06-18,OA,2072-6651,2012
MDPI,Viruses,2016-06-18,OA,1999-4915,2012
MDPI,Water,2016-06-18,OA,2073-4441,2012
MDPI,Energies,2016-06-18,OA, 1996-107,2012
MDPI,Entropy,2016-06-18,OA,1099-4300,2012
MDPI,International Journal of Molecular Sciences,2016-06-18,OA,1422-0067,2012
MDPI,Marine Drugs,2016-06-18,OA,1660-3397,2012
MDPI,Molecules,2016-06-18,OA,1420-3049,2012
MDPI,Sensors,2016-06-18,OA,1424-8220,2012
MDPI,Viruses,2016-06-18,OA,1999-4915,2012
MDPI,Algorithms  ,2016-06-18,OA,1999-4893,2012
MDPI,Atmosphere  ,2016-06-18,OA,2073-4433,2012
MDPI,Cancers,2016-06-18,OA,2072-6694,2012
MDPI,Diversity ,2016-06-18,OA,1424-2818,2012
MDPI,Future Internet,2016-06-18,OA,1999-5903,2012
MDPI,Games,2016-06-18,OA,2073-4336,2012
MDPI,Genes,2016-06-18,OA,2073-4425,2012
MDPI,International Journal of Environmental Research and Public Health,2016-06-18,OA,1660-4601,2012
MDPI,Materials,2016-06-18,OA,1996-1944,2012
MDPI,Molbank,2016-06-18,OA,1422-8599,2012
MDPI,Nutrients,2016-06-18,OA,2072-6643,2012
MDPI,Pharmaceuticals,2016-06-18,OA,1424-8247,2012
MDPI,Pharmaceutics,2016-06-18,OA,1999-4923,2012
MDPI,Polymers,2016-06-18,OA,2073-4360,2012
MDPI,Remote Sensing,2016-06-18,OA,2072-4292,2012
MDPI,Sustainability,2016-06-18,OA,2071-1050,2012
MDPI,Symmetry,2016-06-18,OA,2073-8994,2012
MDPI,Toxins,2016-06-18,OA,2072-6651,2012
MDPI,Water,2016-06-18,OA,2073-4441,2012
MDPI,VIRUSES-BASEL,2016-06-18,OA,1999-4915,2013
MDPI,Materials,2016-06-18,OA,1996-1944,2013
MDPI,Nutrients,2016-06-18,OA,2072-6643,2013
MED ASSOC S AFRICA,SOUTH AFRICAN JOURNAL OF SURGERY,2016-06-18,OA,2078-5151,2013
Medical Faculty of Uludag Universit,Journal of Sports Science and Medicine,2016-06-18,OA,1303-2968,2012
Medical Faculty of Uludag Universit,Journal of Sports Science and Medicine,2016-06-18,OA,1303-2968,2012
MEDICAL LIBRARY ASSOC,JOURNAL OF THE MEDICAL LIBRARY ASSOCIATION,2016-06-18,OA,1558-9439,2013
Medical Library Association,Journal of the Medical Library Association,2016-06-18,OA,1558-9439,2012
Medical Library Association,Journal of the Medical Library Association,2016-06-18,OA,1558-9439,2012
MEDICINSKA NAKLADA,CROATIAN MEDICAL JOURNAL,2016-06-18,OA,1332-8166,2013
Medknow,Annals of Indian Academy of Neurology,2016-06-18,OA,0972-2327,2012
Medknow,Annals of Thoracic Medicine,2016-06-18,OA,1817-1737,2012
Medknow,IETE Journal of Research,2016-06-18,OA,0377-2063,2012
Medknow,Indian Journal of Dermatology Venereology & Leprology,2016-06-18,OA,0378-6323,2012
Medknow,Indian Journal of Medical Microbiology,2016-06-18,OA,0255-0857,2012
Medknow,Indian Journal of Orthopaedics,2016-06-18,OA,0019-5413,2012
Medknow,Indian Journal of Pathology and Microbiology,2016-06-18,OA,0377-4929,2012
Medknow,INDIAN JOURNAL OF PHARMACEUTICAL SCIENCES,2016-06-18,OA,0250-474X,2012
Medknow,INDIAN JOURNAL OF PHARMACOLOGY,2016-06-18,OA,0253-7613,2012
Medknow,Journal of Cancer Research and TherapeuticsÊ,2016-06-18,OA,0973-1482,2012
Medknow,Journal of Cytology,2016-06-18,OA,0970-9371,2012
Medknow,Journal of Postgraduate Medicine,2016-06-18,OA,0022-3859,2012
Medknow,NEUROLOGY INDIA,2016-06-18,OA,0028-3886,2012
Medknow,NOISE and Health,2016-06-18,OA,1463-1741,2012
Medknow,Annals of Indian Academy of Neurology,2016-06-18,OA,0972-2327,2012
Medknow,Annals of Thoracic Medicine,2016-06-18,OA,1817-1737,2012
Medknow,IETE Journal of Research,2016-06-18,OA,0377-2063,2012
Medknow,Indian Journal of Dermatology Venereology & Leprology,2016-06-18,OA,0378-6323,2012
Medknow,Indian Journal of Medical Microbiology,2016-06-18,OA,0255-0857,2012
Medknow,Indian Journal of Orthopaedics,2016-06-18,OA,0019-5413,2012
Medknow,Indian Journal of Pathology and Microbiology,2016-06-18,OA,0377-4929,2012
Medknow,INDIAN JOURNAL OF PHARMACEUTICAL SCIENCES,2016-06-18,OA,0250-474X,2012
Medknow,INDIAN JOURNAL OF PHARMACOLOGY,2016-06-18,OA,0253-7613,2012
Medknow,Journal of Cancer Research and TherapeuticsÊ,2016-06-18,OA,0973-1482,2012
Medknow,Journal of Cytology,2016-06-18,OA,0970-9371,2012
Medknow,Journal of Postgraduate Medicine,2016-06-18,OA,0022-3859,2012
Medknow,NEUROLOGY INDIA,2016-06-18,OA,0028-3886,2012
